"list size"," steps taken"," cpu time","swaps"
100,540.0,0.000858450
100,540.0,0.000838850
1000,8708.0,0.011130300
1000,8704.0,0.011084450
2000,19404.0,0.024312450
2000,19414.0,0.024349850
500,3853.0,0.005175900
500,3856.0,0.005377500
5000,55220.0,0.066833750
5000,55217.0,0.066335000
10,22.0,0.000062000
10,23.0,0.000062850
10000,120434.0,0.151279200
10000,120467.0,0.140408400
